datetime,epoch,arduino_timestamp,system,json
2026-08-28 16:08:54.449,1787904534.449,496741,,"{""seq"":9834,""timestamp"":496741,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":2.11,""pitch"":-24.17,""roll"":-20.89},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.88,""pitch"":22.44,""roll"":22.36},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":36.92,""pitch"":17.6,""roll"":4.49},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-41.56,""pitch"":18.46,""roll"":31.8},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":44.95,""pitch"":2.76,""roll"":-16.19},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-16.45,""pitch"":-4.07,""roll"":33.79},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":25.62,""pitch"":-11.88,""roll"":-98.58},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.93,""pitch"":12.77,""roll"":-43.78}]}"
2026-08-28 16:08:54.609,1787904534.609,496901,,"{""seq"":9837,""timestamp"":496901,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.4,""pitch"":-24.01,""roll"":-19.87},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.97,""pitch"":22.53,""roll"":22.58},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":33.21,""pitch"":5.95,""roll"":12.98},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-37.58,""pitch"":24.99,""roll"":42.68},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":37.13,""pitch"":10.14,""roll"":-0.82},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":1.08,""pitch"":-4.99,""roll"":43.49},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":29.06,""pitch"":-9.69,""roll"":-76.93},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-24.55,""pitch"":-7.77,""roll"":-24.22}]}"
2026-08-28 16:08:54.810,1787904534.81,497102,,"{""seq"":9841,""timestamp"":497102,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.48,""pitch"":-23.5,""roll"":-18.64},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.98,""pitch"":22.6,""roll"":22.34},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":24.4,""pitch"":-9.36,""roll"":21.48},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-28.25,""pitch"":31.24,""roll"":55.74},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":22.26,""pitch"":15.41,""roll"":12.48},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":20.3,""pitch"":-7.46,""roll"":48.38},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":26.58,""pitch"":-3.33,""roll"":-50.0},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-34.84,""pitch"":-3.98,""roll"":-6.54}]}"
2026-08-28 16:08:55.012,1787904535.012,497304,,"{""seq"":9845,""timestamp"":497304,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.03,""pitch"":-23.02,""roll"":-17.6},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.95,""pitch"":22.78,""roll"":22.21},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":16.93,""pitch"":-19.55,""roll"":26.91},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-23.53,""pitch"":32.4,""roll"":61.82},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":6.55,""pitch"":17.24,""roll"":14.13},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":29.53,""pitch"":-9.7,""roll"":45.15},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":24.18,""pitch"":-7.9,""roll"":-21.84},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-41.08,""pitch"":-3.44,""roll"":20.13}]}"
2026-08-28 16:08:55.163,1787904535.163,497455,,"{""seq"":9848,""timestamp"":497455,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.05,""pitch"":-22.92,""roll"":-17.76},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.84,""pitch"":22.68,""roll"":22.1},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":16.36,""pitch"":-21.54,""roll"":26.94},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-22.86,""pitch"":33.24,""roll"":61.89},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":6.89,""pitch"":16.93,""roll"":14.16},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":29.29,""pitch"":-8.44,""roll"":46.16},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":19.79,""pitch"":-9.7,""roll"":-2.66},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-42.52,""pitch"":-1.81,""roll"":39.51}]}"
2026-08-28 16:08:55.309,1787904535.309,497601,,"{""seq"":9851,""timestamp"":497601,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.36,""pitch"":-23.21,""roll"":-18.31},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.82,""pitch"":22.61,""roll"":22.17},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":18.62,""pitch"":-22.14,""roll"":25.1},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-23.63,""pitch"":34.63,""roll"":60.34},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":11.2,""pitch"":15.95,""roll"":15.45},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":26.57,""pitch"":-6.29,""roll"":47.62},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":15.61,""pitch"":-8.29,""roll"":10.93},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-42.35,""pitch"":-2.98,""roll"":45.65}]}"
2026-08-28 16:08:55.469,1787904535.469,497761,,"{""seq"":9854,""timestamp"":497761,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.85,""pitch"":-23.71,""roll"":-19.19},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.88,""pitch"":22.53,""roll"":22.22},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":22.62,""pitch"":-21.89,""roll"":21.26},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-24.98,""pitch"":37.22,""roll"":55.61},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":15.89,""pitch"":11.93,""roll"":15.56},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":22.45,""pitch"":-0.95,""roll"":48.37},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":16.18,""pitch"":-13.91,""roll"":5.72},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-40.01,""pitch"":-1.41,""roll"":39.52}]}"
2026-08-28 16:08:55.669,1787904535.669,497961,,"{""seq"":9858,""timestamp"":497961,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.32,""pitch"":-23.28,""roll"":-20.08},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.76,""pitch"":22.35,""roll"":22.12},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":31.01,""pitch"":-16.83,""roll"":13.62},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-29.35,""pitch"":37.58,""roll"":45.83},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":26.8,""pitch"":4.62,""roll"":10.92},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":8.88,""pitch"":6.36,""roll"":45.87},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":22.06,""pitch"":-24.63,""roll"":-17.45},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-34.41,""pitch"":0.86,""roll"":17.48}]}"
2026-08-28 16:08:55.827,1787904535.827,498119,,"{""seq"":9861,""timestamp"":498119,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.58,""pitch"":-22.7,""roll"":-20.64},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.67,""pitch"":22.13,""roll"":22.05},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":36.34,""pitch"":-6.68,""roll"":8.1},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-34.5,""pitch"":28.3,""roll"":38.11},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":34.89,""pitch"":-0.41,""roll"":1.67},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-9.6,""pitch"":1.01,""roll"":39.89},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":31.44,""pitch"":-34.3,""roll"":-44.24},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-26.85,""pitch"":0.29,""roll"":-3.54}]}"
2026-08-28 16:08:55.989,1787904535.989,498281,,"{""seq"":9864,""timestamp"":498281,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.89,""pitch"":-22.95,""roll"":-20.89},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.72,""pitch"":22.22,""roll"":21.89},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":37.02,""pitch"":9.57,""roll"":5.63},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-38.62,""pitch"":18.24,""roll"":31.56},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":43.1,""pitch"":0.35,""roll"":-12.34},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-20.77,""pitch"":-4.28,""roll"":31.26},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":36.49,""pitch"":-30.53,""roll"":-77.26},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-18.6,""pitch"":4.34,""roll"":-26.1}]}"
2026-08-28 16:08:56.147,1787904536.147,498439,,"{""seq"":9867,""timestamp"":498439,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.87,""pitch"":-22.81,""roll"":-20.52},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.86,""pitch"":22.0,""roll"":21.63},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":36.7,""pitch"":16.27,""roll"":4.65},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-41.08,""pitch"":15.24,""roll"":29.11},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":45.45,""pitch"":-2.46,""roll"":-21.34},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-23.53,""pitch"":-6.98,""roll"":23.95},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":41.25,""pitch"":-27.27,""roll"":-109.24},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-13.78,""pitch"":15.33,""roll"":-46.2}]}"
2026-08-28 16:08:56.308,1787904536.308,498600,,"{""seq"":9870,""timestamp"":498600,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.94,""pitch"":-22.9,""roll"":-20.33},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.88,""pitch"":21.95,""roll"":21.54},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":36.43,""pitch"":19.31,""roll"":4.08},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-41.67,""pitch"":13.79,""roll"":28.49},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":47.22,""pitch"":-6.63,""roll"":-27.85},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-25.61,""pitch"":-9.33,""roll"":17.93},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":47.77,""pitch"":-26.38,""roll"":-134.83},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-15.24,""pitch"":31.82,""roll"":-64.33}]}"
2026-08-28 16:08:56.458,1787904536.458,498750,,"{""seq"":9873,""timestamp"":498750,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.99,""pitch"":-23.08,""roll"":-20.4},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.93,""pitch"":22.1,""roll"":21.54},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":36.63,""pitch"":19.61,""roll"":2.74},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-41.66,""pitch"":14.04,""roll"":27.73},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":48.1,""pitch"":-9.52,""roll"":-29.78},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-25.35,""pitch"":-9.98,""roll"":15.63},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":52.24,""pitch"":-25.12,""roll"":-148.16},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.6,""pitch"":38.61,""roll"":-75.02}]}"
2026-08-28 16:08:56.636,1787904536.636,498928,,"{""seq"":9876,""timestamp"":498928,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":2.04,""pitch"":-23.4,""roll"":-20.28},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.0,""pitch"":22.16,""roll"":21.53},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":36.86,""pitch"":20.03,""roll"":2.48},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-41.67,""pitch"":14.26,""roll"":27.51},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":48.19,""pitch"":-7.39,""roll"":-26.7},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-24.8,""pitch"":-9.38,""roll"":18.63},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":51.79,""pitch"":-22.93,""roll"":-143.73},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.23,""pitch"":35.58,""roll"":-69.56}]}"
2026-08-28 16:08:56.789,1787904536.789,499081,,"{""seq"":9879,""timestamp"":499081,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":2.04,""pitch"":-23.39,""roll"":-20.08},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.04,""pitch"":22.14,""roll"":21.46},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":37.36,""pitch"":19.08,""roll"":3.36},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-41.75,""pitch"":14.59,""roll"":29.22},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":46.37,""pitch"":-0.73,""roll"":-20.94},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-22.67,""pitch"":-7.91,""roll"":26.26},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":35.22,""pitch"":-23.49,""roll"":-118.19},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-16.46,""pitch"":25.55,""roll"":-56.54}]}"
2026-08-28 16:08:56.940,1787904536.94,499232,,"{""seq"":9882,""timestamp"":499232,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.87,""pitch"":-23.46,""roll"":-19.82},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.08,""pitch"":22.22,""roll"":21.56},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":36.35,""pitch"":14.96,""roll"":6.9},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-40.91,""pitch"":16.92,""roll"":34.09},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":43.8,""pitch"":6.34,""roll"":-12.42},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-16.24,""pitch"":-6.65,""roll"":34.45},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":24.38,""pitch"":-16.39,""roll"":-97.51},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-17.93,""pitch"":15.57,""roll"":-41.4}]}"
2026-08-28 16:08:57.099,1787904537.099,499391,,"{""seq"":9885,""timestamp"":499391,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.59,""pitch"":-23.49,""roll"":-19.75},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.09,""pitch"":22.22,""roll"":21.7},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":33.92,""pitch"":7.05,""roll"":10.98},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-38.01,""pitch"":21.42,""roll"":40.4},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":39.12,""pitch"":10.73,""roll"":-3.15},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":-6.98,""pitch"":-4.93,""roll"":41.35},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":12.55,""pitch"":-6.74,""roll"":-77.45},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-21.56,""pitch"":15.24,""roll"":-30.06}]}"
2026-08-28 16:08:57.252,1787904537.252,499544,,"{""seq"":9888,""timestamp"":499544,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":1.05,""pitch"":-23.35,""roll"":-19.31},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.14,""pitch"":22.34,""roll"":21.79},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":29.67,""pitch"":-2.1,""roll"":15.87},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-32.77,""pitch"":27.29,""roll"":47.83},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":32.96,""pitch"":13.88,""roll"":5.86},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":5.38,""pitch"":-3.97,""roll"":45.94},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":14.58,""pitch"":-2.04,""roll"":-59.13},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-24.93,""pitch"":10.5,""roll"":-19.59}]}"
2026-08-28 16:08:57.402,1787904537.402,499694,,"{""seq"":9891,""timestamp"":499694,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.71,""pitch"":-22.98,""roll"":-18.99},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.1,""pitch"":22.37,""roll"":21.74},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":25.69,""pitch"":-9.53,""roll"":18.99},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-29.57,""pitch"":29.16,""roll"":51.79},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":25.94,""pitch"":15.21,""roll"":11.04},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":13.52,""pitch"":-5.24,""roll"":46.56},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":15.04,""pitch"":1.74,""roll"":-38.78},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-31.52,""pitch"":-5.35,""roll"":-1.89}]}"
2026-08-28 16:08:57.582,1787904537.582,499874,,"{""seq"":9895,""timestamp"":499874,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.48,""pitch"":-22.64,""roll"":-18.78},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.09,""pitch"":22.42,""roll"":21.72},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":22.84,""pitch"":-14.81,""roll"":20.77},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-27.28,""pitch"":30.64,""roll"":54.06},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":22.92,""pitch"":15.58,""roll"":13.98},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":18.81,""pitch"":-4.55,""roll"":46.92},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":14.61,""pitch"":-1.42,""roll"":-12.0},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-37.89,""pitch"":-5.56,""roll"":24.32}]}"
2026-08-28 16:08:57.762,1787904537.762,500054,,"{""seq"":9899,""timestamp"":500054,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.44,""pitch"":-22.51,""roll"":-18.67},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.05,""pitch"":22.32,""roll"":21.71},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":21.27,""pitch"":-18.21,""roll"":21.97},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-25.68,""pitch"":32.1,""roll"":56.27},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":20.88,""pitch"":15.65,""roll"":16.13},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":23.14,""pitch"":-4.51,""roll"":46.17},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":14.69,""pitch"":-4.51,""roll"":0.92},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-38.13,""pitch"":-1.77,""roll"":39.45}]}"
2026-08-28 16:08:57.913,1787904537.913,500205,,"{""seq"":9902,""timestamp"":500205,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.44,""pitch"":-22.56,""roll"":-18.61},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.05,""pitch"":22.32,""roll"":21.7},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":20.2,""pitch"":-19.41,""roll"":22.68},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-24.69,""pitch"":32.27,""roll"":57.63},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":19.86,""pitch"":16.02,""roll"":16.78},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":24.65,""pitch"":-5.05,""roll"":45.56},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":14.95,""pitch"":-4.82,""roll"":2.24},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-36.48,""pitch"":-0.04,""roll"":42.83}]}"
2026-08-28 16:08:58.054,1787904538.054,500346,,"{""seq"":9905,""timestamp"":500346,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.53,""pitch"":-22.54,""roll"":-18.67},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":2.01,""pitch"":22.23,""roll"":21.7},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":20.09,""pitch"":-19.64,""roll"":22.54},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-24.39,""pitch"":32.28,""roll"":57.62},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":19.58,""pitch"":15.8,""roll"":16.61},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":24.42,""pitch"":-4.91,""roll"":45.41},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":15.22,""pitch"":-4.85,""roll"":0.98},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-35.98,""pitch"":-0.34,""roll"":41.89}]}"
2026-08-28 16:08:58.214,1787904538.214,500506,,"{""seq"":9908,""timestamp"":500506,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.52,""pitch"":-22.52,""roll"":-18.74},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.99,""pitch"":22.18,""roll"":21.75},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":20.19,""pitch"":-19.64,""roll"":22.45},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-24.67,""pitch"":32.3,""roll"":57.18},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":19.65,""pitch"":15.76,""roll"":16.66},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":23.94,""pitch"":-4.78,""roll"":45.38},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":15.6,""pitch"":-4.88,""roll"":0.79},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-35.72,""pitch"":-0.34,""roll"":41.35}]}"
2026-08-28 16:08:58.413,1787904538.413,500705,,"{""seq"":9912,""timestamp"":500705,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.47,""pitch"":-22.5,""roll"":-18.85},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.98,""pitch"":22.2,""roll"":21.89},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":20.22,""pitch"":-19.82,""roll"":22.45},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-25.01,""pitch"":32.54,""roll"":56.86},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":19.78,""pitch"":15.35,""roll"":16.48},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":23.59,""pitch"":-4.52,""roll"":45.59},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":15.51,""pitch"":-4.82,""roll"":0.98},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-35.79,""pitch"":-0.49,""roll"":40.74}]}"
2026-08-28 16:08:58.566,1787904538.566,500858,,"{""seq"":9915,""timestamp"":500858,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.43,""pitch"":-22.5,""roll"":-18.92},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.98,""pitch"":22.2,""roll"":21.98},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":20.31,""pitch"":-19.63,""roll"":22.43},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-25.0,""pitch"":32.7,""roll"":56.75},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":19.88,""pitch"":15.2,""roll"":16.29},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":23.38,""pitch"":-4.34,""roll"":45.68},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":15.49,""pitch"":-4.85,""roll"":0.38},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-35.81,""pitch"":-0.33,""roll"":40.31}]}"
2026-08-28 16:08:58.706,1787904538.706,500998,,"{""seq"":9918,""timestamp"":500998,""system"":"""",""imu_data"":[{""body"":""back_upper"",""ok"":true,""cal"":true,""heading"":0.44,""pitch"":-22.48,""roll"":-19.04},{""body"":""back_lower"",""ok"":true,""cal"":true,""heading"":1.96,""pitch"":22.16,""roll"":21.97},{""body"":""left_arm"",""ok"":true,""cal"":true,""heading"":20.59,""pitch"":-19.47,""roll"":22.22},{""body"":""right_arm"",""ok"":true,""cal"":true,""heading"":-25.23,""pitch"":32.77,""roll"":56.38},{""body"":""left_forearm"",""ok"":true,""cal"":true,""heading"":20.15,""pitch"":15.0,""roll"":16.16},{""body"":""right_forearm"",""ok"":true,""cal"":true,""heading"":23.16,""pitch"":-4.13,""roll"":45.66},{""body"":""left_hand"",""ok"":true,""cal"":true,""heading"":15.52,""pitch"":-4.75,""roll"":-0.4},{""body"":""right_hand"",""ok"":true,""cal"":true,""heading"":-35.65,""pitch"":-0.32,""roll"":39.84}]}"
